session_id,target
678,0.015807986301825686
679,0.000107936966724142
680,0.014691312009973296
681,9.9511242268816e-05
682,5.862981523707911e-06
683,0.00010818352152119293
684,0.045908529161699095
685,3.1525119324416274e-05
686,0.00042778712264472587
687,0.0015430930869650462
688,0.03946040347973241
689,0.020002578251097063
690,0.0006674235290583637
691,0.0008909962938933596
692,0.00013631561877500253
693,0.003237769981468502
694,0.0010016040191978325
695,4.544063539684714e-05
696,9.823795891834363e-05
697,0.0021682944122198722
698,0.0013969578103076366
699,6.348809354014365e-05
700,0.00022861447163272374
701,0.00058983472270179
702,0.00029483858983619737
703,0.0002671096547697248
704,0.0367684909401484
705,8.449797529954585e-05
706,4.745254382729967e-05
707,2.442332703807173e-05
708,0.000144369992566075
709,0.14918434434752173
710,0.0007251158118234765
711,0.0003427888377909881
712,0.0011747766415201133
713,3.3623164621218526e-05
714,0.02350219243625422
715,5.064818923257343e-06
716,0.00034378834760866503
717,0.00225444980593792
718,0.00039509825518184444
719,7.302413626007405e-05
720,5.186769441913487e-06
721,0.0001532358026447678
722,9.084918127238025e-05
723,0.010188467876724056
724,0.0034798603945895945
725,4.653912865863528e-06
726,0.00014637146620362292
727,0.0071585510552962224
728,0.013582868420832011
729,0.004771001396291341
730,0.005379244493198555
731,5.9810300075133136e-05
732,9.382198799494573e-05
733,4.129074844853851e-07
734,0.0005949089386956398
735,0.03284096559001999
736,6.349828456697614e-08
737,7.363446269952988e-06
738,0.0008376569289071002
739,0.0002752275483768665
740,0.00019882715379055925
741,6.805876578983101e-05
742,0.0038566100630225367
743,0.009592684379190256
744,0.00023274795451489963
745,0.0038564325009884533
746,0.002375550029036533
747,0.00020531012250969181
748,1.721954343288951e-05
749,0.010987442058384159
750,0.0001344146835338412
751,3.808760208754204e-06
752,1.2990389489254054e-05
753,1.4808443316857107e-05
754,7.812486535836834e-05
755,1.483863593996712e-05
756,0.0006423768263663788
757,0.00953002239528243
758,0.0005711403342287246
759,1.6536199139471957e-05
760,4.77447010180544e-05
761,0.0035230254995155764
762,0.0001403958705077006
763,0.0032657681764495594
764,0.006860742726366568
765,0.06362029169438825
766,2.324649048520678e-06
767,0.003460789461100659
768,4.504419782708211e-05
769,0.00013430093145769191
770,0.032112180900556134
771,0.005630930931774716
772,0.001361512346589654
773,9.084918127238025e-05
774,0.0015611184475023661
775,5.656513599491584e-05
776,0.029301081782454667
777,0.09518382486184251
778,0.00028091956248394833
779,1.0774393521802037e-05
780,8.075850590346998e-05
781,0.01906622049504005
782,0.04490400503582867
783,0.011461925811522538
784,0.00010697392000038725
785,2.41240778234224e-05
786,0.0079258155402699
787,2.2089438928179252e-05
788,1.0990624919057297e-05
789,0.0019720340350255928
790,0.0005638211613905749
791,0.0030337121401895297
792,7.321448669832901e-05
793,0.0015452885577719765
794,0.004099992092992159
795,0.00035499152121966896
796,1.497938394188706e-06
797,0.0014511701693302596
798,6.040525834360118e-06
799,7.985981040950657e-07
800,0.005372084159525113
801,0.00014447711459254317
802,0.003906492712511657
803,1.0311262329607644e-05
804,0.0003318574544750167
805,0.00023098289331464664
806,1.7611239642209762e-09
807,8.604470361277228e-06
808,1.1788675305334527e-06
809,0.4734952406670982
810,0.001685820348906451
811,3.6932724258801054e-06
812,0.0019702863389507367
813,0.00030571982150968995
814,0.014793586099853475
815,0.01795523512315186
816,0.0003253255017317272
817,0.006379487490077586
818,0.00016726160470915846
819,0.0006727613468377532
820,0.044760187341350455
821,0.002584451568297116
822,0.01166943621961091
823,0.11948210607301389
824,0.00010011822004091854
825,0.002824561489255698
826,2.221071295876843e-05
827,0.004605116093798357
828,0.006354782684656784
829,0.003955902872813421
830,7.048826259936903e-05
831,0.024030341864840134
832,0.0017639510291846212
833,5.2383716427848954e-05
834,1.5002092601211168e-05
835,0.0031560837722195124
836,5.4968620627758346e-05
837,0.00010027897661569084
838,1.626053345589822e-05
839,0.002028158345710347
840,9.246383072769704e-06
841,0.00030634703114897744
842,0.001001044383282922
843,0.011208120709493723
844,0.008017470291530594
845,9.889781179624883e-05
846,1.3991591041467513e-05
847,9.592818672514943e-05
848,5.562861653302073e-06
849,4.9809408592184504e-05
850,0.00023164778919228983
851,3.2463980429416176e-06
852,3.614565692046868e-05
853,0.0055226037076576764
854,1.2366754273334052e-05
855,6.541364446016931e-06
856,8.469826326089117e-06
857,3.1525119324416274e-05
858,0.001342487101673552
859,0.008054946522605598
860,0.000561703935531787
861,0.006366576333416486
862,0.00012039680454257752
863,0.00042679939117688706
864,0.0001795282769334903
865,0.0001405577678252131
866,0.0006077146733100387
867,0.00018735710650378287
868,0.0002527096541464473
869,2.787167815710187e-06
870,1.2462380845258892e-05
871,1.4418397073625385e-05
872,0.0025099616810177828
873,3.8799149873499013e-07
874,0.00019288230843600722
875,0.002039294360905703
876,0.005781157974427061
877,0.03321359032468197
878,9.090406418065986e-05
879,1.003931772635166e-05
880,0.0012911114848717614
881,8.608190833623262e-05
882,0.005503699490006792
883,0.07500899198149087
884,0.011283513454765887
885,0.000692285661993539
886,6.433086112588784e-05
887,3.098841047334712e-05
888,2.3335424921656586e-06
889,0.0005279937620267504
890,2.787167815710187e-06
891,1.6008987235771035e-05
892,0.0015594443332333585
893,3.1525119324416274e-05
894,0.006265391544745005
895,0.0010290431310045688
896,0.04796043150383008
897,2.44659776773242e-05
898,0.034714061810057865
899,0.00012922435082106615
900,0.0013165012953423834
901,0.0006383457505597147
902,0.000204487311480666
903,0.00014631423958676024
904,0.0026520027269615128
905,0.0016027239956430633
906,0.00010198004946481692
907,0.03602908762033508
908,0.0016667773369229996
909,5.03971230133837e-05
910,0.0001763494188958164
911,2.5690903675291025e-06
912,6.158371981433834e-05
913,1.1756090375242176e-05
914,0.0005446881204762172
915,0.002212910202903211
916,0.00045939468821300363
917,7.501358877955851e-05
918,2.6985797475028068e-05
919,5.867671646539578e-05
920,0.0267358344279493
921,0.02961449230295994
922,8.206764241901648e-06
923,0.0009983734267339267
924,5.49617485232761e-06
925,0.005589331708473594
926,2.852894096879427e-06
927,0.00035741821401166096
928,0.001694939963448334
929,0.004800736980672582
930,0.2229054374180463
931,0.004125532084159664
932,0.001990613617560474
933,0.00041985416214186487
934,0.00040163706161771255
935,2.6931153256550577e-06
936,0.00033216919892211657
937,5.7081765778916215e-05
938,0.0035536626462570804
939,0.0011374887257512422
940,0.0008516382661038955
941,4.966124375432111e-07
942,0.0001509439680928838
943,0.0035595058363151527
944,0.0003706418241609517
945,0.02703563054715469
946,0.0001715230119311202
947,4.307634654000652e-06
948,2.6219214617849067e-09
949,1.0046717219149863e-05
950,9.023000724906961e-05
951,0.0015301858325782855
952,6.072194755736047e-05
953,0.00016760864955265122
954,0.0338364680184596
955,0.00025112467096756366
956,3.6941783758167326e-06
957,2.852894096879427e-06
958,0.0006029563508155607
959,0.2104345794394823
960,2.9779697310199448e-06
961,7.786275678137412e-06
962,0.00332432372490025
963,3.188092030665592e-06
964,0.018193846413158295
965,0.00018452173320568135
966,0.003323467873882494
967,1.851862160433601e-06
968,0.0003326575474953511
969,1.1546509643934766e-07
970,0.0003101161758975731
971,0.0014784423049097016
972,4.6147616736335535e-05
973,0.001232587730780838
974,0.00016950383147189656
975,0.00036504269668688905
976,0.000153678874833213
977,0.000930896733419264
978,0.000353459517219396
979,0.01428554536932411
980,2.1295921507377734e-07
981,1.6929663563370872e-06
982,0.0002029600545518221
983,0.0018933534644968567
984,4.352040123874932e-05
985,0.018369096470232757
986,0.0022155058703992665
987,0.003701148642933341
988,0.0003750537660683242
989,0.0017832557664300053
990,2.034407160922986e-06
991,0.002248844801911715
992,0.00018264228395275213
993,2.53233511875956e-05
994,2.7175063188717672e-06
995,1.3781854322652834e-05
996,8.457159284044118e-07
997,0.04452486539544601
998,0.006006166844872132
999,0.0044123516356916635
1000,0.018982983386468175
1001,4.184447025728042e-05
1002,0.06876993124955705
1003,5.384256730474887e-06
1004,2.6586336280573973e-05
1005,0.00013241083725777032
1006,0.0018269766047815303
1007,4.226490040873677e-06
1008,0.07062090322653343
1009,0.013173261672717472
1010,2.708283266544381e-05
1011,0.0016616497714254086
1012,8.832127544018781e-05
1013,0.00034733345561778397
1014,0.00024105546722525596
1015,0.00013671438855680117
1016,0.001466519065691487
1017,0.0014584377335662194
1018,1.08995898806644e-05
1019,1.5897506032568523e-05
1020,0.00042400481349485293
1021,4.209089310722486e-05
1022,0.0015483166111903892
1023,2.254227687920632e-06
1024,3.183757428097574e-06
1025,0.018999931582146086
1026,0.002220481107949571
1027,1.506353592900429e-05
1028,0.00013773786189741002
1029,3.465788490713864e-05
1030,0.14427636829138557
1031,2.422177764112808e-05
1032,0.004602142477297867
1033,1.772857860191324e-07
1034,0.0024978547204789455
1035,3.1958001041202985e-07
1036,0.00932833233109606
1037,0.000321522785042548
1038,0.004131608983010293
1039,1.0473441197874771e-05
1040,0.005958338848802734
1041,0.0032874672474583026
1042,0.0019787288330050906
1043,0.00019357876382005194
1044,1.4193194653576382e-05
1045,0.0008036116201316529
1046,6.716703653184732e-05
1047,3.15716637103887e-08
1048,0.0015449878130495108
1049,3.527090075733462e-05
1050,0.03665030714639024
1051,0.0044778398009567245
1052,0.00026623886552114935
1053,1.0374700766409874e-05
1054,0.01934122744333432
1055,0.003443070186911658
1056,5.841092703238146e-06
1057,0.0001358235981818539
1058,3.2919320901591786e-05
1059,0.0005436200159195445
1060,0.0009086072374289073
1061,0.006558318490483189
1062,0.00014274316651055157
1063,0.0023828349371044183
1064,0.0003572343742503211
1065,2.2382649090382256e-06
1066,4.628167850974383e-05
1067,2.362921821395833e-05
1068,0.0023900684859759886
1069,1.1483656985118384e-05
1070,3.071975771644441e-06
1071,0.001009847860214182
1072,6.98504860695314e-05
1073,0.00030220222904553347
1074,0.0010852518035826585
1075,0.0010438334858318618
1076,0.011270675202590837
1077,0.0010009974411305028
1078,6.676956953417729e-05
1079,4.060731754566861e-06
1080,0.06575801570323138
1081,7.155748924570536e-05
1082,0.019957759076958754
1083,3.458425514024438e-06
1084,5.285808680092227e-06
1085,0.0021988466956889977
1086,0.028131423862725012
1087,0.02010671357109694
1088,1.1307174567741378e-05
1089,1.8725617193690464e-05
1090,5.286674659646845e-07
1091,3.538274840694627e-05
1092,0.0035896894700054396
1093,0.03429751261919679
1094,0.010686890738849002
1095,0.00012147092034088768
1096,0.0003416618569550168
1097,0.0003346645239322125
1098,0.000127838189532189
1099,0.0006876957441851832
1100,5.109467817116094e-05
1101,0.0005674524477625595
1102,0.000682236899901896
1103,5.313742062664553e-06
1104,0.0030665279668130275
1105,0.0039133300166222336
1106,1.0232832134240659e-05
1107,0.02784547829879069
1108,6.440150905554949e-05
1109,4.877555076772186e-05
1110,0.00015055690925923113
1111,0.00012906442982859394
1112,0.0007349281209613734
1113,9.844036408803355e-05
1114,0.0010217317185786602
1115,1.7384516728706093e-05
1116,0.00045773286696517795
1117,6.524015036476196e-05
1118,0.00010618684027499003
1119,0.00011523575700666123
1120,1.6757302113293254e-05
1121,1.348678787479515e-05
1122,0.0011993172888124313
1123,0.00029396455028009197
1124,0.0010035671014966918
1125,7.282794218770509e-05
1126,0.002599473061421354
1127,4.5445334540684925e-05
1128,0.0024411646394622635
1129,0.0005182454473473068
1130,7.350646509750627e-07
1131,0.0003653132465733013
1132,0.014231384921150012
1133,0.0045336172912637165
1134,2.7499633127489036e-06
